venue_city,segment_name,min_price,max_price,average_price,venue_latitude,venue_longitude
Durham,Arts & Theatre,38.68409090909091,149.47045454545454,94.07727272727273,35.9933059,-78.902225
Durham,Miscellaneous,45.0,125.0,85.0,35.9933059,-78.902225
Durham,Music,54.81818181818182,106.63636363636364,80.72727272727273,35.9933059,-78.902225
East Rutherford,Music,59.083333333333336,319.4166666666667,189.25,40.81359,-74.074493
East Rutherford,Sports,25.0,160.0,92.5,40.81359,-74.074493
East Troy,Music,39.625,172.125,105.875,42.73811443,-88.43389293
Eden Prairie,Music,45.0,100.0,72.5,44.8350835,-93.4801848
Effingham,Arts & Theatre,40.0,65.0,52.5,39.1294487,-88.5752488
Effingham,Music,30.77777777777778,51.888888888888886,41.333333333333336,39.1294487,-88.5752488
El Cajon,Arts & Theatre,38.26923076923077,75.15384615384616,56.71153846153846,32.795625,-116.95955000000001
El Cajon,Miscellaneous,59.03,59.03,59.03,32.795625,-116.95955
El Cajon,Music,31.964285714285715,64.5,48.232142857142854,32.795625,-116.95955
El Paso,Arts & Theatre,31.7109375,73.2890625,52.5,31.76212852,-106.4908328625
El Paso,Miscellaneous,37.125,254.125,145.625,31.76862352,-106.49674155
El Paso,Music,27.93642857142857,95.2757142857143,61.60607142857143,31.768416311428574,-106.4883545
El Paso,Sports,7.045454545454546,51.47727272727273,29.261363636363637,31.77069266454545,-106.46074451818181
El Segundo,Sports,32.31578947368421,131.3684210526316,81.84210526315789,33.923646,-118.38379
Elizabeth,Miscellaneous,45.0,95.0,70.0,40.6644999,-74.2133999
Elizabeth,Music,42.25,147.25,94.75,40.6644999,-74.2133999
Elkhart,Arts & Theatre,32.785714285714285,65.28571428571429,49.035714285714285,41.684032,-85.97142700000002
Elkhart,Music,45.0,125.0,85.0,41.684032,-85.971427
Elmira,Arts & Theatre,32.9,69.4,51.150000000000006,42.08835,-76.808482
Elmira,Sports,15.0,15.0,15.0,42.08835,-76.808482
Englewood,Arts & Theatre,38.55555555555556,77.26388888888889,57.90972222222222,40.895358,-73.97511
Englewood,Miscellaneous,55.75,185.75,120.75,40.895358,-73.97511
Englewood,Music,38.625,90.5,64.5625,40.895358,-73.97511
Enid,Arts & Theatre,20.0,40.0,30.0,36.39420066,-97.87923
Enid,Music,22.0,47.0,34.5,36.39428533,-97.87903
Estero,Arts & Theatre,48.05,336.35,192.2,26.440127,-81.778614
Estero,Miscellaneous,25.625,100.0,62.8125,26.440127,-81.778614
Estero,Music,40.97222222222222,128.16666666666666,84.56944444444444,26.440127,-81.778614
Estero,Sports,19.29032258064516,68.58064516129032,43.935483870967744,26.440127,-81.778614
Eugene,Arts & Theatre,46.0,143.0,94.5,44.044972,-123.066824
Eugene,Miscellaneous,18.75,341.0,179.875,44.044972,-123.066824
Eugene,Music,13.96875,13.96875,13.96875,44.051124612500004,-123.09708435625001
Eugene,Sports,9.842105263157896,130.94736842105263,70.39473684210526,44.044972,-123.066824
Evans,Arts & Theatre,49.3125,103.6875,76.5,33.543925,-82.127644
Evans,Music,40.791666666666664,94.95833333333333,67.875,33.543925,-82.127644
Evanston,Arts & Theatre,28.0,63.0,45.5,42.040884,-87.680254
Evanston,Music,9.038461538461538,14.35897435897436,11.698717948717949,42.040884,-87.680254
Evansville,Arts & Theatre,31.26086956521739,80.91304347826087,56.08695652173913,37.972492272173916,-87.56698661304348
Evansville,Miscellaneous,24.333333333333332,129.33333333333334,76.83333333333333,37.973049,-87.56706066666668
Evansville,Music,39.85294117647059,110.13235294117646,74.99264705882354,37.97281652352941,-87.5674290882353
Evansville,Sports,15.771142857142857,67.54257142857142,41.65685714285714,37.973402,-87.567569
Everett,Arts & Theatre,49.5,225.5,137.5,47.97873,-122.202313
Everett,Miscellaneous,30.0,115.0,72.5,47.97873,-122.202313
Everett,Music,22.2,37.8,30.0,43.5122668,-81.2957082
Everett,Sports,18.208333333333332,61.354166666666664,39.78125,47.978730000000006,-122.202313
Fairfax,Arts & Theatre,22.210526315789473,112.05263157894737,67.13157894736842,38.8330513,-77.3098503
Fairfax,Miscellaneous,32.0,417.0,224.5,38.8330513,-77.3098503
Fairfax,Music,42.88777777777778,168.27666666666667,105.58222222222223,38.8330513,-77.3098503
Fairfax,Sports,15.0,36.5,25.75,38.8330513,-77.3098503
Fairfield,Sports,11.5,123.5,67.5,41.216657882999996,-73.25168694300001
Fargo,Arts & Theatre,39.375,99.375,69.375,46.835551,-96.876097
Fargo,Music,28.5,101.83333333333333,65.16666666666667,46.8577866,-96.85008523333333
Fargo,Sports,11.75,39.75,25.75,46.835551,-96.876097
Fayetteville,Arts & Theatre,18.402,93.4,55.900999999999996,35.017006,-78.891283
Fayetteville,Miscellaneous,20.0,90.25,55.125,35.017006,-78.891283
Fayetteville,Music,45.083333333333336,136.83333333333334,90.95833333333333,35.017006,-78.891283
Fayetteville,Sports,13.0,35.0,24.0,35.017006,-78.891283
Ferndale,Music,21.546875,23.265625,22.40625,42.4613406875,-83.13443087499999
Fishers,Arts & Theatre,47.92857142857143,173.78571428571428,110.85714285714286,39.9474345,-86.0061368
Fishers,Music,38.125,128.625,83.375,39.9474345,-86.0061368
Fishers,Sports,22.589285714285715,125.53571428571429,74.0625,39.9474345,-86.0061368
Flagstaff,Music,21.666666666666668,21.666666666666668,21.666666666666668,35.1974558,-111.6491405
Flint,Miscellaneous,18.0,22.0,20.0,43.093451354074,-83.651224941324
Florence,Arts & Theatre,27.0,67.0,47.0,34.185189,-79.837325
Florence,Music,43.666666666666664,91.33333333333333,67.5,37.2487746,-83.23980820000001
Florence,Sports,12.777777777777779,102.77777777777777,57.77777777777778,34.185189,-79.837325
Flowood,Music,25.0,85.0,55.0,32.3393471,-90.0844471
Flushing,Arts & Theatre,33.9,91.05,62.474999999999994,40.7564124,-73.8480824
Fontana,Arts & Theatre,34.666666666666664,41.5,38.083333333333336,34.09992143,-117.4352967
Fontana,Music,39.6275,73.5025,56.565,34.10174383469375,-117.44506783853124
Fort Lauderdale,Arts & Theatre,10.0,15.0,12.5,26.11965942,-80.14939117
Fort Lauderdale,Miscellaneous,56.618705035971225,56.618705035971225,56.618705035971225,26.13364,-80.135769
Fort Myers,Music,32.0,67.5,49.75,26.594571,-81.882563
Fort Smith,Arts & Theatre,33.225,63.725,48.475,35.385333599999996,-94.422338675
Fort Smith,Film,10.0,10.0,10.0,35.3848504,-94.4260907
Fort Smith,Music,33.089999999999996,47.44,40.265,35.386012,-94.418547
Fort Wayne,Arts & Theatre,30.1375,53.5375,41.8375,41.08332104,-85.136830704
Fort Wayne,Miscellaneous,16.444444444444443,50.888888888888886,33.666666666666664,41.112808,-85.125439
Fort Wayne,Music,32.8,67.0,49.9,41.0759493,-85.13967863
Fort Wayne,Sports,14.094594594594595,30.60810810810811,22.35135135135135,41.112808,-85.125439
Fort Worth,Arts & Theatre,37.07142857142857,79.92857142857143,58.5,32.74571287,-97.36582138000001
Fort Worth,Miscellaneous,26.642857142857142,163.85714285714286,95.25,32.74173498142857,-97.36812334
Fort Worth,Music,30.314166666666665,114.00166666666668,72.15791666666668,32.7551642385,-97.36439021899999
Fort Worth,Sports,32.354838709677416,73.93548387096774,53.145161290322584,32.74154674612903,-97.36825849709676
Foxborough,Music,59.5,329.6666666666667,194.58333333333334,42.090918,-71.264321
Foxborough,Sports,20.0,103.75,61.875,42.090918,-71.264321
Franklin,Arts & Theatre,37.0,95.0,66.0,35.93246,-86.86023
Franklin,Music,40.125,95.125,67.625,35.81362,-86.837
French Lick,Music,57.5,87.5,72.5,38.5521023,-86.6195096
Fresno,Arts & Theatre,40.75806451612903,118.33870967741936,79.54838709677419,36.73846132903226,-119.78166023870968
Fresno,Miscellaneous,25.125,80.1875,52.65625,36.752255649999995,-119.77302405
Fresno,Music,32.5975,103.500625,68.0490625,36.7535229375,-119.77771948750001
Fresno,Sports,14.26086956521739,43.95652173913044,29.108695652173914,36.8086726,-119.7394542
Frisco,Arts & Theatre,29.0,102.0,65.5,33.101249,-96.818604
Frisco,Music,69.95,250.0,159.975,33.101249,-96.818604
Frisco,Sports,10.0,135.0,72.5,33.101249,-96.818604
Ft Lauderdale,Arts & Theatre,47.80748878923767,125.0527802690583,86.43013452914798,26.120742905381167,-80.15032290941706
Ft Lauderdale,Miscellaneous,39.9,68.9,54.4,26.106940679999997,-80.18812056
Ft Lauderdale,Music,49.80122807017544,97.84929824561404,73.82526315789474,26.130747378157892,-80.14489385307019
Gainesville,Miscellaneous,30.0,286.0,158.0,29.6521198,-82.349749
Gainesville,Sports,11.833333333333334,56.94444444444444,34.388888888888886,29.652119799999998,-82.349749
Garden City,Music,32.833333333333336,64.72222222222223,48.77777777777778,43.6511,-116.2814
Garden Grove,Music,20.643125,31.696875,26.169999999999998,33.777011,-117.940602
Gary,Arts & Theatre,39.5,79.5,59.5,41.566709,-87.4040336
Gary,Music,61.166666666666664,146.5,103.83333333333333,41.566709,-87.4040336
Gautier,Music,20.0,20.0,20.0,30.39371926,-88.6559
Getzville,Music,49.946666666666665,110.44666666666667,80.19666666666667,43.04581240000001,-78.7438115
Gilford,Music,49.85,211.93,130.89000000000001,43.580124,-71.412946
Glen Allen,Sports,33.0,33.0,33.0,37.67462,-77.45112
Glendale,Arts & Theatre,42.865625,140.146875,91.50625,34.07162873625,-117.5054508325
Glendale,Miscellaneous,57.0,91.4,74.2,33.531484,-112.26167000000001
Glendale,Music,38.875,183.875,111.375,33.557197,-112.20818
Granbury,Arts & Theatre,20.0,150.0,85.0,32.483881517725415,-97.79063348465752
Granbury,Music,25.0,200.0,112.5,32.483881517725415,-97.79063348465752
Grand Forks,Arts & Theatre,35.6,51.6,43.6,47.921612,-97.078721
Grand Forks,Miscellaneous,23.5,170.5,97.0,47.9158765,-97.0849115
Grand Forks,Music,34.75,41.0,37.875,47.91981425,-97.05838225
Grand Forks,Sports,18.5,35.588235294117645,27.044117647058822,47.92223081764706,-97.08251153529412
Grand Junction,Arts & Theatre,38.107142857142854,76.39285714285714,57.25,39.065295,-108.56069971428572
Grand Junction,Film,26.0,34.0,30.0,39.067,-108.56151600000001
Grand Junction,Music,41.09090909090909,90.72727272727273,65.9090909090909,39.063745,-108.55995763636362
Grand Rapids,Arts & Theatre,29.72554347826087,88.0570652173913,58.891304347826086,42.96491589782609,-85.66965394130435
Grand Rapids,Miscellaneous,68.70652173913044,104.79347826086956,86.75,42.962098,-85.67158
Grand Rapids,Music,33.6046,81.0846,57.3446,42.96367378,-85.67194504
Grand Rapids,Sports,14.734375,134.21875,74.4765625,42.962098,-85.67158
Grant,Arts & Theatre,28.333333333333332,53.333333333333336,40.833333333333336,33.93582533,-95.52649856
Grant,Music,22.5,43.75,33.125,33.93582533,-95.52649856
Green Bay,Sports,95.0,474.0,284.5,44.5012386,-88.0622376
Greensboro,Arts & Theatre,50.111639344262294,205.63852459016394,127.87508196721312,36.074704,-79.79138268852459
Greensboro,Film,35.0,80.0,57.5,36.075463,-79.789603
Greensboro,Miscellaneous,45.03030303030303,58.333333333333336,51.68181818181818,36.07260554545454,-79.7961746969697
Greensboro,Music,44.16923076923077,143.82692307692307,93.99807692307692,36.06960123076923,-79.81354730769232
Greensboro,Sports,12.564516129032258,70.15322580645162,41.358870967741936,36.05901722580645,-79.82599283870968
Greenville,Arts & Theatre,52.625,187.625,120.125,34.8573121,-82.3970138
Greenville,Miscellaneous,68.5,226.5,147.5,34.8573121,-82.3970138
Greenville,Music,42.905,162.53,102.7175,34.6700557,-83.47548834999999
Greenville,Sports,22.736842105263158,77.78947368421052,50.26315789473684,34.8573121,-82.3970138
Grove City,Music,29.95,80.0,54.975,39.86558,-83.06975
Hagerstown,Arts & Theatre,39.333333333333336,92.0,65.66666666666667,39.641428,-77.72091
Hagerstown,Miscellaneous,19.0,29.0,24.0,39.641428,-77.72091
Hagerstown,Music,36.857142857142854,54.0,45.42857142857143,39.641428,-77.72091
Hallandale Beach,Sports,55.0,564.6666666666666,309.8333333333333,25.981481,-80.140399
Hammond,Arts & Theatre,34.5,54.5,44.5,41.693099,-87.5082446
Hammond,Music,48.0,80.33333333333333,64.16666666666667,41.693099,-87.5082446
Hampton,Arts & Theatre,24.928571428571427,103.5,64.21428571428571,37.034087899999996,-76.38042800000001
Hampton,Music,29.15909090909091,47.79545454545455,38.47727272727273,40.767007681818185,-72.82767681818181
Hampton,Sports,20.142857142857142,72.14285714285714,46.142857142857146,36.8242208,-77.84678785714286
Hampton Beach,Arts & Theatre,35.25,67.25,51.25,42.90703,-70.811438
Hampton Beach,Music,38.666666666666664,69.33333333333333,54.0,42.90703,-70.811438
Hamtramck,Music,24.647058823529413,24.647058823529413,24.647058823529413,42.400552688235294,-83.05869149411764
Harrisburg,Arts & Theatre,25.0,150.0,87.5,40.2681405,76.8883116
Harrisburg,Music,23.46076923076923,25.153076923076924,24.306923076923077,40.25470134038461,-76.87033546692307
Harrison,Music,50.0,250.0,150.0,40.73698153,-74.15038968
Hartford,Arts & Theatre,55.57142857142857,169.14285714285714,112.35714285714286,41.768353,-72.676384
Hartford,Miscellaneous,23.0,105.1,64.05,41.768353,-72.676384
Hartford,Music,20.0,119.75,69.875,41.768353,-72.676384
Hartford,Sports,19.8,49.64,34.72,41.768353,-72.676384
Hattiesburg,Arts & Theatre,31.708333333333332,77.54166666666667,54.625,31.325610099999995,-89.2906468
Hattiesburg,Film,10.0,10.0,10.0,31.3256101,-89.2906468
Hattiesburg,Music,12.75,27.75,20.25,31.32312843867392,-89.32896556525472
Henderson,Music,27.857142857142858,35.0,31.428571428571427,36.055227068571426,-115.04806110285713
Hershey,Arts & Theatre,63.425,176.075,119.75,40.285410805,-76.662326515
Hershey,Miscellaneous,27.928571428571427,112.0,69.96428571428571,40.285717,-76.6758748
Hershey,Music,46.25,155.0,100.625,40.286507207499994,-76.6516539225
Hershey,Sports,26.364285714285714,107.48095238095237,66.92261904761905,40.285717,-76.6758748
Hickory,Music,10.0,150.0,80.0,35.7334237,-81.3572564
Hidalgo,Arts & Theatre,49.5,175.0,112.25,26.1201178,-98.2443992
Hidalgo,Miscellaneous,22.94,87.16,55.05,26.1201178,-98.2443992
Hidalgo,Music,44.559090909090905,159.03636363636363,101.79772727272729,26.1201178,-98.2443992
Hidalgo,Sports,22.94,50.46,36.7,26.120117799999996,-98.2443992
Highland Heights,Arts & Theatre,39.5,199.5,119.5,39.0332377,-84.4604585
Highland Heights,Music,34.0,134.0,84.0,39.0332377,-84.4604585
Highland Heights,Sports,16.09090909090909,23.636363636363637,19.863636363636363,39.0332377,-84.4604585
Hixson,Music,39.754999999999995,104.87,72.3125,35.138065906863424,-85.23504180454198
Hobart,Arts & Theatre,25.0,150.0,87.5,41.5322663,-87.2551843
Hobart,Music,24.997999999999998,72.0,48.499,41.5322663,-87.2551843
Hoffman Estates,Arts & Theatre,55.0,156.0,105.5,42.069732,-88.212372
Hoffman Estates,Miscellaneous,34.75,204.75,119.75,42.069732,-88.212372
Hoffman Estates,Music,15.0,119.75,67.375,42.069732,-88.212372
Hoffman Estates,Sports,22.238095238095237,88.52380952380952,55.38095238095238,42.069732,-88.212372
Hollywood,Arts & Theatre,35.9382,80.5444,58.2413,32.801897417300005,-112.2564776783
Hollywood,Film,74.0,114.0,94.0,34.10177237,-118.34020234999998
Hollywood,Music,53.92291666666667,114.37385416666666,84.14838541666667,31.751673900624997,-107.212458281875
Hollywood,Sports,63.0,678.0,370.5,26.0503384,-80.2109577
Holmdel,Miscellaneous,15.0,80.0,47.5,40.410434,-74.1377399
Holmdel,Music,34.75,192.91666666666666,113.83333333333333,40.410434,-74.1377399
Homestead,Sports,39.0,39.0,39.0,25.4554984,-80.4117875
Honolulu,Arts & Theatre,38.791666666666664,72.68055555555556,55.736111111111114,21.285454328717176,-157.8358785263889
Honolulu,Music,48.07843137254902,88.2843137254902,68.18137254901961,21.27863062470751,-157.8285505357843
Houston,Arts & Theatre,35.90820895522388,101.27201492537314,68.59011194029851,29.75543240171642,-95.36789338425372
Houston,Miscellaneous,34.125,121.625,77.875,29.71947257,-95.38631097999999
Houston,Music,32.383805668016194,53.42914979757085,42.90647773279352,29.764944793522268,-95.3709354463158
Houston,Sports,21.0,104.0,62.5,29.709019898,-95.39521872
Huber Heights,Arts & Theatre,24.0,136.5,80.25,39.8705173,-84.111405
Huber Heights,Music,24.0,138.83333333333334,81.41666666666667,39.8705173,-84.111405
Huntington,Arts & Theatre,33.580357142857146,67.26785714285714,50.424107142857146,40.34487820357143,-75.35625407071429
Huntington,Film,9.87,9.87,9.87,38.4218693,-82.4292023
Huntington,Miscellaneous,46.583333333333336,114.91666666666667,80.75,40.461541725,-74.92890714166667
Huntington,Music,34.67744680851064,71.97531914893618,53.32638297872341,40.76550850957447,-73.80933622914894
Huntington,Sports,37.5,137.5,87.5,39.645231475,-77.934899445
Huntsville,Arts & Theatre,34.2020202020202,65.21212121212122,49.707070707070706,34.722677595959595,-86.59163370707071
Huntsville,Miscellaneous,24.636363636363637,89.63636363636364,57.13636363636363,34.726557,-86.589925
Huntsville,Music,36.15625,95.109375,65.6328125,34.72625995,-86.59040895
Huntsville,Sports,9.782608695652174,71.0,40.391304347826086,34.726557,-86.589925
Idaho Falls,Arts & Theatre,42.5,117.5,80.0,43.48236,-112.06525
Idaho Falls,Miscellaneous,41.5,97.0,69.25,43.48236,-112.06525
Idaho Falls,Music,34.9375,89.3125,62.125,43.48236,-112.06525
Idaho Falls,Sports,22.72222222222222,31.833333333333332,27.27777777777778,43.48236,-112.06525
Immokalee,Arts & Theatre,66.5,71.5,69.0,26.410641,-81.416498
Immokalee,Music,78.61538461538461,100.15384615384616,89.38461538461539,26.417613,-81.40497553846154
Independence,Arts & Theatre,45.25,65.25,55.25,39.0375863,-94.3556285
Independence,Music,27.333333333333332,68.83333333333333,48.083333333333336,39.0375863,-94.35562850000001
Independence,Sports,15.157894736842104,55.18421052631579,35.171052631578945,39.0375863,-94.3556285
Indianapolis,Arts & Theatre,33.73295454545455,87.1875,60.46022727272727,39.819851827803035,-86.16771463098485
Indianapolis,Miscellaneous,25.109375,86.859375,55.984375,39.774095761249995,-86.16408818625
Indianapolis,Music,31.545208333333335,80.55083333333333,56.04802083333333,39.774643352604166,-86.16592391010415
Indianapolis,Sports,19.723076923076924,352.87692307692305,186.3,39.77294512923077,-86.1616394123077
Inglewood,Arts & Theatre,76.33333333333333,181.0,128.66666666666666,33.9583,-118.34186800000002
Inglewood,Music,60.44098039215686,264.9507843137255,162.69588235294117,33.95390301960784,-118.3426925490196
Inglewood,Sports,76.88888888888889,8632.722222222223,4354.805555555556,33.94500988888889,-118.34295188888889
Irvine,Arts & Theatre,38.793866666666666,102.23639999999999,70.51513333333334,33.652275,-117.744924
Irving,Arts & Theatre,39.95,75.0,57.475,32.872469,-96.942954
Irving,Miscellaneous,45.0,125.0,85.0,32.872469,-96.942954
Irving,Music,45.416666666666664,109.75,77.58333333333333,32.872469,-96.942954
Jackpot,Music,45.0,50.0,47.5,41.98475943,-114.67170283
Jackson,Arts & Theatre,45.0,85.0,65.0,32.2977199,-90.1854253
Jackson,Music,32.078947368421055,35.23684210526316,33.6578947368421,32.334068753684214,-90.17462671473685
Jackson,Sports,18.333333333333332,50.0,34.166666666666664,32.3012298,-90.1716604
Jacksonville,Arts & Theatre,26.65521739130435,99.50304347826088,63.079130434782606,30.325017630434782,-81.66206995652173
Jacksonville,Miscellaneous,11.3,72.8,42.05,30.327246460000005,-81.65470602
Jacksonville,Music,42.79447368421053,126.04447368421052,84.41947368421053,21.48223124210526,-72.82089708947369
Jacksonville,Sports,20.641025641025642,93.35897435897436,57.0,30.325712333333332,-81.64466307692308
Jim Thorpe,Arts & Theatre,24.0,24.0,24.0,40.8980978,-75.6869693
Jim Thorpe,Music,30.448275862068964,34.37931034482759,32.41379310344828,40.8980978,-75.6869693
Johnstown,Arts & Theatre,37.78125,81.53125,59.65625,40.295502570000004,-78.879267175
Johnstown,Miscellaneous,49.75,64.75,57.25,40.295348700000005,-78.8792107
Johnstown,Music,41.5,59.0,50.25,40.295348700000005,-78.8792107
Johnstown,Sports,13.0,16.0,14.5,40.3230274,-78.9227214
Joliet,Arts & Theatre,39.15625,64.78125,51.96875,41.5260601,-88.0815767
Joliet,Film,29.0,54.0,41.5,41.5260601,-88.0815767
Joliet,Miscellaneous,15.5,37.54545454545455,26.522727272727273,41.52602137272727,-88.07790860909091
Joliet,Music,32.94444444444444,66.85185185185185,49.898148148148145,41.526555774074076,-88.08169382592592
Jonesboro,Arts & Theatre,28.833333333333332,113.33333333333333,71.08333333333333,35.84385105,-90.66918433
Jonesboro,Miscellaneous,25.0,308.0,166.5,35.84385105,-90.66918433
Jonesboro,Sports,7.3,14.8,11.05,35.84385105,-90.66918433
Kansas City,Arts & Theatre,47.0531914893617,131.24468085106383,89.14893617021276,39.096929536170215,-94.58277750638298
Kansas City,Music,32.23892857142857,65.02660714285715,48.63276785714286,39.07652329642857,-94.57622789821428
Kansas City,Sports,87.0,404.6666666666667,245.83333333333334,39.08269482666667,-94.55320421666666
Kansas City ,Music,45.0,100.0,72.5,39.10187,-94.51271
Kennewick,Arts & Theatre,48.25,153.25,100.75,46.219769,-119.216582
Kennewick,Miscellaneous,42.75,229.75,136.25,46.219769,-119.216582
Kennewick,Music,25.0,89.5,57.25,46.219769,-119.216582
Kennewick,Sports,21.0,45.0,33.0,46.219769,-119.21658199999999
Kingston,Arts & Theatre,40.3,40.3,40.3,41.929119,-74.004568
Kingston,Miscellaneous,55.71666666666667,70.75,63.23333333333333,41.929119,-74.004568
Kingston,Music,54.525,86.275,70.4,41.929119,-74.004568
Kissimmee,Sports,14.125,152.08333333333334,83.10416666666667,28.298617741666664,-81.36779523333333
Knoxville,Arts & Theatre,52.809633027522935,97.21330275229357,75.01146788990826,35.96331674036697,-83.9197690733945
Knoxville,Miscellaneous,56.333333333333336,94.16666666666667,75.25,35.95387491666667,-83.9239835
Knoxville,Music,39.824374999999996,82.3955,61.1099375,35.96389190625,-83.91691719375001
Knoxville,Sports,16.46153846153846,75.75,46.10576923076923,35.95791883846154,-83.9189723076923
La Crosse,Arts & Theatre,40.0,60.0,50.0,43.81224,-91.25567
La Crosse,Miscellaneous,32.0,304.0,168.0,43.81224,-91.25567
La Crosse,Music,47.5,134.375,90.9375,43.81224,-91.25567
La Vista,Arts & Theatre,37.75,162.5,100.125,41.18287,-96.04084
La Vista,Music,42.18181818181818,93.86363636363636,68.02272727272727,41.18287,-96.04083999999999
Lafayette,Miscellaneous,37.5,78.5,58.0,30.21799395,-92.03903795
Lafayette,Music,49.5,182.83333333333334,116.16666666666667,30.217539900000002,-92.0392059
Lake Charles,Arts & Theatre,32.4,81.4,56.9,30.2374167,-93.2294686
Lake Charles,Miscellaneous,35.0,35.0,35.0,30.2374167,-93.2294686
Lake Charles,Music,45.083333333333336,96.19444444444444,70.63888888888889,30.222698822222224,-93.23530184444445
Lake Charles,Sports,20.5,50.5,35.5,30.2374167,-93.2294686
Lake Elsinore,Sports,12.401694915254238,39.18135593220339,25.79152542372881,33.655252,-117.3005826
Lakeland,Music,45.0,100.0,72.5,28.04627683366073,-81.9383997116374
Lakewood,Music,27.6,28.4,28.0,41.204581627188276,-80.27135711767065
Laredo,Arts & Theatre,55.5,181.0,118.25,27.558251,-99.450153
Laredo,Miscellaneous,50.0,50.0,50.0,27.558251,-99.450153
Laredo,Music,59.975,174.975,117.475,27.558251,-99.450153
Laredo,Sports,29.0,128.16666666666666,78.58333333333333,27.558251,-99.450153
Las Cruces,Miscellaneous,25.0,319.0,172.0,32.2860108,-106.7432809
Las Cruces,Music,32.375,134.75,83.5625,32.2860108,-106.7432809
Las Cruces,Sports,5.526315789473684,42.10526315789474,23.81578947368421,32.2860108,-106.7432809
Las Vegas,Arts & Theatre,67.48059461966605,140.89999257884972,104.19029359925788,36.109885949741184,-115.17303628380519
Las Vegas,Miscellaneous,64.75136321195146,94.60360410830998,79.67748366013072,36.10682670009337,-115.17165355546219
Las Vegas,Music,64.50882419446015,166.94154324477108,115.7251837196156,36.112004103120405,-115.1684612653307
Las Vegas,Sports,19.48051948051948,121.2987012987013,70.3896103896104,36.15145952285714,-115.32509041168832
Laughlin,Music,40.69875,54.0375,47.368125,35.152950015,-114.57421794499999
Laveen,Music,25.0,25.0,25.0,33.310081,-112.157017
Lawrence,Arts & Theatre,30.0,69.0,49.5,38.971463,-95.235795
Lawrence,Film,35.0,79.5,57.25,38.971463,-95.235795
Lawrence,Music,32.3,62.7,47.5,38.971463,-95.235795
Lawrenceburg,Arts & Theatre,45.0,80.0,62.5,39.09196,-84.846764
Ledyard,Arts & Theatre,43.6875,88.40625,66.046875,41.459962362499994,-71.970969575
Ledyard,Film,35.0,55.0,45.0,41.4783608,-71.9630872
Ledyard,Miscellaneous,57.333333333333336,77.33333333333333,67.33333333333333,41.4587358,-71.97149506666666
Ledyard,Music,48.111111111111114,100.62962962962963,74.37037037037037,41.46309691111111,-71.96962665185185
Leesburg,Music,26.525,67.0,46.7625,39.11567599999999,-77.5661582
Lewiston,Music,35.0,89.5,62.25,43.16672,-79.04514
Lexington,Arts & Theatre,46.68023255813954,109.70348837209302,78.19186046511628,38.049460660465115,-84.49936852790698
Lexington,Miscellaneous,64.04545454545455,107.66363636363636,85.85454545454546,38.04918016363637,-84.50086599090909
Lexington,Music,42.648148148148145,105.30555555555556,73.97685185185185,38.049466688888884,-84.50283189629629
Lexington,Sports,16.86111111111111,74.93333333333334,45.89722222222222,38.044351250000005,-84.5013639
Libertyville ,Music,17.5,37.5,27.5,42.308292,-87.970133
Lincoln,Arts & Theatre,60.78888888888889,206.56666666666666,133.67777777777778,39.055753636666665,-118.58432499888889
Lincoln,Miscellaneous,25.0,319.0,172.0,40.81827927,-96.7089386
Lincoln,Music,54.366216216216216,153.93378378378378,104.14999999999999,39.24619398216216,-115.27239712972974
Lincoln,Sports,22.5,95.0,58.75,40.81827927,-96.7089386
Lititz,Music,26.375,39.1875,32.78125,40.17542,-76.31327
Little Rock,Arts & Theatre,32.214285714285715,94.5,63.357142857142854,34.7486418,-92.2742477
Little Rock,Miscellaneous,60.71142857142858,63.56857142857143,62.14,34.7486418,-92.2742477
Little Rock,Music,21.033333333333335,98.75,59.891666666666666,34.74104184583634,-92.28702194281185
Little Rock,Sports,20.0,20.0,20.0,34.74113784062877,-92.27955864518148
Long Beach,Arts & Theatre,42.80555555555556,134.80555555555554,88.80555555555556,33.764882,-118.189191
Long Beach,Miscellaneous,25.0,95.0,60.0,33.764882,-118.189191
Long Beach,Music,46.9625,71.9625,59.4625,33.765435249999996,-118.170962
Longwood,Music,33.5,77.5,55.5,28.684922,-81.336486
Los Angeles,Arts & Theatre,56.187815126050424,200.48256302521008,128.33518907563027,34.09458673415967,-118.31831921470587
Los Angeles,Film,15.0,15.0,15.0,34.0473,-118.24799
Los Angeles,Miscellaneous,38.49285714285714,67.06428571428572,52.77857142857143,34.0557079,-118.29411225571428
Los Angeles,Music,30.166706948640485,45.07894259818731,37.622824773413896,34.06013446404834,-118.26999447456194
Los Angeles,Sports,102.0625,6363.90625,3232.984375,34.043003,-118.267253
Loudon,Sports,46.5,104.0,75.25,43.3616508,-71.46481
Louisville,Arts & Theatre,45.135802469135804,106.69135802469135,75.91358024691358,38.248224837037036,-85.756618054321
Louisville,Miscellaneous,37.28846153846154,178.78846153846155,108.03846153846153,38.253671884615386,-85.75551392307692
Louisville,Music,34.91015625,79.390625,57.150390625,38.2458483471875,-85.753755594375
Louisville,Sports,47.78846153846154,167.30769230769232,107.54807692307692,38.24204862307692,-85.75076305384616
Lynchburg,Music,45.0,100.0,72.5,37.3606493,-79.1727943
Lynn,Arts & Theatre,41.0,118.5,79.75,42.46480942,-70.95121002
Lynn,Music,46.6,88.6,67.6,42.46480942,-70.95121002
